fareBasisCode,isBasicEconomy,isRefundable,isNonStop,seatsRemaining,booking_id,search_year,search_month,search_day
LUAIZNN1,False,False,False,2,536,2022,4,18
LUAIZNN1,False,False,False,2,537,2022,4,18
G7AJZNN1,False,False,False,3,538,2022,4,18
G7AJZNN1,False,False,False,3,539,2022,4,18
UAUQA0MQ,False,False,False,4,540,2022,4,18
UAUQA0MQ,False,False,False,4,541,2022,4,18
HAA0OKEN,False,False,False,2,542,2022,4,18
HAA0OKEN,False,False,False,2,543,2022,4,18
UAA0OKEN,False,False,True,9,544,2022,4,18
HAUOA0MQ,False,False,False,2,545,2022,4,18
QAA3AKEN,False,False,False,3,546,2022,4,18
S3AHZNN1,False,False,True,7,547,2022,4,18
VUAJZNN1,False,False,False,7,548,2022,4,18
YA2AA,False,False,False,7,549,2022,4,18
LAUOA0MQ,False,False,False,2,550,2022,4,18
LAVOA0MQ,False,False,False,9,551,2022,4,18
SVAHZNN1,False,False,True,7,552,2022,4,18
KA7OA0MQ,False,False,False,9,553,2022,4,18
XAVNA0BC,True,False,False,9,554,2022,4,18
XAVNA0BC,True,False,False,9,555,2022,4,18
NUAHZNB3,True,False,True,7,556,2022,4,18
KA0NA0MC,False,False,False,5,557,2022,4,19
SAA0PHEN,False,False,True,9,558,2022,4,19
WAA0OHEN,False,False,False,7,559,2022,4,19
L0AKZNN1,False,False,False,5,560,2022,4,19
L0AKZNN1,False,False,False,5,561,2022,4,19
QA0NA0MC,False,False,False,6,562,2022,4,19
HA0QA0MQ,False,False,False,9,563,2022,4,19
HA0QA0MQ,False,False,False,9,564,2022,4,19
QAA3AKEN,False,False,False,1,565,2022,4,19
KA3OA0MC,False,False,False,8,566,2022,4,19
L3AIZNN1,False,False,True,5,567,2022,4,19
BA0QA0MQ,False,False,False,9,568,2022,4,19
V3AIZNN1,False,False,True,4,569,2022,4,19
V0AIZNN1,False,False,False,3,570,2022,4,19
Q3DACAY,False,False,False,9,571,2022,4,19
Q3DACAY,False,False,False,9,572,2022,4,19
KA3NA0MC,False,False,False,9,573,2022,4,19
G3AHZNN1,False,False,False,6,574,2022,4,19
G3AHZNN1,False,False,False,6,575,2022,4,19
MAA0KKEN,False,False,False,1,576,2022,4,19
V3AIZNN1,False,False,True,7,577,2022,4,19
V3AWZNN1,False,False,False,1,578,2022,4,19
LA3NX0MQ,False,False,False,9,579,2022,4,19
LA3NX0MQ,False,False,False,9,580,2022,4,19
QAA0OQEN,False,False,False,2,581,2022,4,19
QAA0OQEN,False,False,False,2,582,2022,4,19
V0AZZNN1,False,False,True,7,583,2022,4,19
K0AIZNN1,False,False,False,7,584,2022,4,19
QA0NA0MQ,False,False,False,1,585,2022,4,19
WAA7JKEN,False,False,False,2,586,2022,4,19
WAA7JKEN,False,False,False,2,587,2022,4,19
KAA7JHDN,False,False,False,9,588,2022,4,19
LA7NA0MC,False,False,False,9,589,2022,4,19
WAA0OFEN,False,False,True,4,590,2022,4,19
V7AZZNN1,False,False,False,7,591,2022,4,19
V7AZZNN1,False,False,False,7,592,2022,4,19
SH7OAVMN,False,False,False,7,593,2022,4,19
SH7OAVMN,False,False,False,7,594,2022,4,19
G7AZZNN1,False,False,False,6,595,2022,4,19
G7AZZNN1,False,False,False,6,596,2022,4,19
V0AHZNN1,False,False,True,7,597,2022,4,19
M0AGZNN1,False,False,False,1,598,2022,4,19
M0AGZNN1,False,False,False,1,599,2022,4,19
SH0OAJMN,False,False,False,5,600,2022,4,19
SH0OAJMN,False,False,False,5,601,2022,4,19
HA3OA0MC,False,False,True,2,602,2022,4,19
QAA7PFEN,False,False,False,2,603,2022,4,19
LRA7AHER,False,False,False,1,604,2022,4,19
S8AGZNN1,False,False,False,3,605,2022,4,19
S7AIZNN3,False,False,True,4,606,2022,4,19
BATOA0MQ,False,False,False,9,607,2022,4,19
M7AHZNN1,False,False,False,7,608,2022,4,19
QAA7AQEN,False,False,False,8,609,2022,4,19
L7AHZNN1,False,False,True,7,610,2022,4,19
T07NXS2,False,False,True,4,611,2022,4,19
KA7QA0MQ,False,False,True,3,612,2022,4,19
G8AIZNN1,False,False,False,7,613,2022,4,19
G8AIZNN1,False,False,False,7,614,2022,4,19
KAA4AFBN,True,False,False,9,615,2022,4,19
LAA4AWEN,False,False,False,9,616,2022,4,19
LAA4AWEN,False,False,False,9,617,2022,4,19
N3AIZNN3,False,False,False,7,618,2022,4,19
N3AIZNN3,False,False,False,7,619,2022,4,19
KAUOA0MQ,False,False,False,9,620,2022,4,19
K14ZXP5,False,False,False,4,621,2022,4,19
SUAIZNN1,False,False,True,7,622,2022,4,19
L0AIZNN1,False,False,True,7,623,2022,4,19
QAUOA0MQ,False,False,False,9,624,2022,4,19
QAUOA0MQ,False,False,False,9,625,2022,4,19
PL7ABEL1,False,False,False,7,626,2022,4,19
VUAIZNN1,False,False,True,7,627,2022,4,19
QAA4AQEN,False,False,True,9,628,2022,4,19
LUAZZNN1,False,False,False,6,629,2022,4,19
LUAZZNN1,False,False,False,6,630,2022,4,19
SAA4AHEN,False,False,False,2,631,2022,4,19
LA7NA0BC,True,False,False,9,632,2022,4,19
QA3OA0MQ,False,False,False,9,633,2022,4,19
QA3OA0MQ,False,False,False,9,634,2022,4,19
LAA4AWEN,False,False,False,5,635,2022,4,19
LAA4AWEN,False,False,False,5,636,2022,4,19
G0AHZNN3,False,False,False,5,637,2022,4,19
G0AHZNN3,False,False,False,5,638,2022,4,19
S8AGZNN1,False,False,False,7,639,2022,4,19
S8AGZNN1,False,False,False,7,640,2022,4,19
K0AZZNN1,False,False,False,1,641,2022,4,19
K0AZZNN1,False,False,False,1,642,2022,4,19
TAA7AWEN,False,False,False,3,643,2022,4,19
TAA7AWEN,False,False,False,3,644,2022,4,19
KAUQA0MQ,False,False,False,9,645,2022,4,19
GUAJZNN3,False,False,False,7,646,2022,4,19
GUAJZNN3,False,False,False,7,647,2022,4,19
MVAHZNN1,False,False,True,7,648,2022,4,19
KAUOA0MQ,False,False,False,9,649,2022,4,19
KAUOA0MQ,False,False,False,9,650,2022,4,19
NVAHZNN3,False,False,False,2,651,2022,4,19
NVAHZNN3,False,False,False,2,652,2022,4,19
KAUOA0MQ,False,False,False,9,653,2022,4,19
NUAKZNN3,False,False,False,7,654,2022,4,19
NUAKZNN3,False,False,False,7,655,2022,4,19
VAA7KKEN,False,False,False,8,656,2022,4,19
K7APZNN1,False,False,False,3,657,2022,4,19
K7APZNN1,False,False,False,3,658,2022,4,19
WH7AUEL1,False,False,True,7,659,2022,4,19
SL2ABEL1,False,False,False,7,660,2022,4,19
SL2ABEL1,False,False,False,7,661,2022,4,19
VH3OAJMN,False,False,False,7,662,2022,4,19
VH3OAJMN,False,False,False,7,663,2022,4,19
KATNA0MQ,False,False,False,1,664,2022,4,19
KATNA0MQ,False,False,False,1,665,2022,4,19
MVAHZNN1,False,False,True,7,666,2022,4,19
BA7OA0MG,False,False,False,6,667,2022,4,19
BA7OA0MG,False,False,False,6,668,2022,4,19
MAUOA0MQ,False,False,True,6,669,2022,4,19
K0AHZNN1,False,False,True,10,670,2022,4,19
MH7AUEY5,False,False,True,10,671,2022,4,19
M0AIZNN1,False,False,True,10,672,2022,4,19
VAA7OKEN,False,False,False,9,673,2022,4,19
G3AHZNN1,False,False,True,10,674,2022,4,19
HAA0OFEN,False,False,False,1,675,2022,4,19
QAA0OKEN,False,False,False,2,676,2022,4,19
QAA0OKEN,False,False,False,2,677,2022,4,19
HA3OA0MC,False,False,False,3,678,2022,4,19
SAG4AHEN,False,False,False,9,679,2022,4,19
SAG4AHEN,False,False,False,9,680,2022,4,19
G8AIZNN3,False,False,True,10,681,2022,4,19
KAVOA0MQ,False,False,False,4,682,2022,4,19
KAVOA0MQ,False,False,False,4,683,2022,4,19
UAVQA0MQ,False,False,False,9,684,2022,4,19
GVAHZNN3,False,False,False,10,685,2022,4,19
GVAHZNN3,False,False,False,10,686,2022,4,19
SVAGZNN1,False,False,False,7,687,2022,4,19
SVAGZNN1,False,False,False,7,688,2022,4,19
QAA0OKEN,False,False,False,8,689,2022,4,19
WAA0OHEN,False,False,False,1,690,2022,4,19
WAA0OHEN,False,False,False,1,691,2022,4,19
VUAHZNN1,False,False,False,4,692,2022,4,19
QAA0OFEN,False,False,False,6,693,2022,4,19
MI7AUEL1,False,False,True,7,694,2022,4,19
VAA3AKEN,False,False,True,9,695,2022,4,19
GUAHZNN1,False,False,False,10,696,2022,4,19
GUAHZNN1,False,False,False,10,697,2022,4,19
SAA4JKBN,True,False,True,9,698,2022,4,19
VI4AUEY5,False,False,True,7,699,2022,4,19
TAVNA0BQ,True,False,True,9,700,2022,4,19
KUAHZNN1,False,False,False,7,701,2022,4,19
KUAHZNN1,False,False,False,7,702,2022,4,19
HAA0OKEN,False,False,True,9,703,2022,4,19
L0AIZON1,False,False,False,6,704,2022,4,19
G0AIZNN1,False,False,True,10,705,2022,4,19
HAA0OFEN,False,False,False,5,706,2022,4,19
KAUQA0MQ,False,False,False,9,707,2022,4,19
WAA3PHEN,False,False,False,9,708,2022,4,19
WAA3PHEN,False,False,False,9,709,2022,4,19
SVAIZNN3,False,False,False,7,710,2022,4,19
SVAIZNN3,False,False,False,7,711,2022,4,19
VAA7AFEN,False,False,True,8,712,2022,4,19
KH3AUEY5,False,False,True,7,713,2022,4,19
UA7NA0ME,False,False,False,9,714,2022,4,19
UA7NA0ME,False,False,False,9,715,2022,4,19
HAA7AQEN,False,False,False,7,716,2022,4,19
TAVNA0BC,True,False,False,9,717,2022,4,19
HAVOA0MQ,False,False,False,4,718,2022,4,19
MH7OASMN,False,False,False,7,719,2022,4,19
MH7OASMN,False,False,False,7,720,2022,4,19
GUAJZNN1,False,False,False,10,721,2022,4,19
GUAJZNN1,False,False,False,10,722,2022,4,19
H3AHZNN1,False,False,False,7,723,2022,4,19
HAA0OHEN,False,False,False,1,724,2022,4,19
MA7QA0MQ,False,False,True,9,725,2022,4,19
VUAIZNN1,False,False,False,4,726,2022,4,19
VUAIZNN1,False,False,False,4,727,2022,4,19
KATOA0MC,False,False,False,2,728,2022,4,19
MH7OASMN,False,False,False,6,729,2022,4,19
QAA0OKEN,False,False,False,7,730,2022,4,19
MA7QA0MQ,False,False,False,5,731,2022,4,19
MA7QA0MQ,False,False,False,5,732,2022,4,19
SAA4AHEN,False,False,True,2,733,2022,4,19
QA7OA0MQ,False,False,True,9,734,2022,4,19
QAUNA0MC,False,False,False,9,735,2022,4,19
QAUNA0MC,False,False,False,9,736,2022,4,19
QAA4ADEN,False,False,False,7,737,2022,4,19
RH0AUEL1,False,False,False,7,738,2022,4,19
S7AJZNN3,False,False,True,7,739,2022,4,19
KAUOA0MQ,False,False,False,9,740,2022,4,19
WAA3OHBN,True,False,True,9,741,2022,4,19
KATNA0MC,False,False,False,9,742,2022,4,19
GUAHZNN1,False,False,False,7,743,2022,4,19
GUAHZNN1,False,False,False,7,744,2022,4,19
SVAJZNN3,False,False,False,6,745,2022,4,19
SVAJZNN3,False,False,False,6,746,2022,4,19
VAA7AQEN,False,False,False,7,747,2022,4,19
HA7OA0MC,False,False,False,9,748,2022,4,19
BAVTA0MC,False,False,False,9,749,2022,4,19
BAVTA0MC,False,False,False,9,750,2022,4,19
XRVNA0ML,False,False,False,9,751,2022,4,19
KA3NA0MC,False,False,False,9,752,2022,4,19
KAUOA0MQ,False,False,False,7,753,2022,4,19
K0AIZNN1,False,False,True,7,754,2022,4,19
NUAJZNN3,False,False,False,7,755,2022,4,19
NUAJZNN3,False,False,False,7,756,2022,4,19
HH0KUEY5,False,False,True,7,757,2022,4,19
WAA4JFBN,True,False,True,9,758,2022,4,19
YA2AA,False,False,False,7,759,2022,4,19
G7AIZON1,False,False,False,5,760,2022,4,19
G7AIZON1,False,False,False,5,761,2022,4,19
GVAJZNN1,False,False,False,7,762,2022,4,19
GVAJZNN1,False,False,False,7,763,2022,4,19
S7AHZNN1,False,False,True,7,764,2022,4,19
VUAIZNN1,False,False,True,7,765,2022,4,19
UAUQA0BQ,True,False,True,9,766,2022,4,19
LUAIZNN1,False,False,False,7,767,2022,4,19
LUAIZNN1,False,False,False,7,768,2022,4,19
SAA2JFDN,False,False,False,6,769,2022,4,19
L7AJZNN1,False,False,False,6,770,2022,4,19
L7AJZNN1,False,False,False,6,771,2022,4,19
VAA0AKEN,False,False,False,9,772,2022,4,19
SVAJZNN3,False,False,True,7,773,2022,4,19
VAVQA0BQ,True,False,False,9,774,2022,4,19
VAVQA0BQ,True,False,False,9,775,2022,4,19
LATNA0MC,False,False,False,9,776,2022,4,19
LA0NA0BC,True,False,True,9,777,2022,4,19
OL7AUEL1,False,False,False,7,778,2022,4,19
GUAHZNN1,False,False,False,7,779,2022,4,19
GUAHZNN1,False,False,False,7,780,2022,4,19
HAA0AFEN,False,False,False,1,781,2022,4,19
MA0NA0MC,False,False,False,8,782,2022,4,19
MA0NA0MC,False,False,False,8,783,2022,4,19
KAUQA0MQ,False,False,False,9,784,2022,4,19
KAUQA0MQ,False,False,False,9,785,2022,4,19
QAA0OHEN,False,False,False,2,786,2022,4,19
QAA0OHEN,False,False,False,2,787,2022,4,19
KAUOA0MQ,False,False,False,9,788,2022,4,19
QAVTA0MC,False,False,True,9,789,2022,4,19
KAVOA0MQ,False,False,False,3,790,2022,4,19
VAA0AHEN,False,False,True,9,791,2022,4,19
L0AJZNN1,False,False,True,7,792,2022,4,19
QAA0OKEN,False,False,True,9,793,2022,4,19
L7AJZNN1,False,False,False,7,794,2022,4,19
L7AJZNN1,False,False,False,7,795,2022,4,19
SAA2AFDN,False,False,False,9,796,2022,4,19
SAA2AFDN,False,False,False,9,797,2022,4,19
K0AHZNN1,False,False,False,6,798,2022,4,19
KAVOA0MQ,False,False,False,7,799,2022,4,19
MA7OA0MQ,False,False,False,9,800,2022,4,19
NVAIZON3,False,False,False,1,801,2022,4,19
NVAIZON3,False,False,False,1,802,2022,4,19
VVAKZNN1,False,False,True,7,803,2022,4,19
MAUOA0MC,False,False,False,9,804,2022,4,19
MAUOA0MC,False,False,False,9,805,2022,4,19
UAA0OFEN,False,False,False,7,806,2022,4,19
QAUOA0MQ,False,False,True,9,807,2022,4,19
L7AHZNN1,False,False,False,7,808,2022,4,19
L7AHZNN1,False,False,False,7,809,2022,4,19
QA7OA0MQ,False,False,False,7,810,2022,4,19
NVAHZNN3,False,False,False,7,811,2022,4,19
NVAHZNN3,False,False,False,7,812,2022,4,19
QAA3AKEN,False,False,False,8,813,2022,4,19
QAA3AKEN,False,False,False,8,814,2022,4,19
QAA0KKEN,False,False,False,9,815,2022,4,19
WAA7AHEN,False,False,False,6,816,2022,4,19
WAA7AHEN,False,False,False,6,817,2022,4,19
VUAIZNN1,False,False,True,7,818,2022,4,19
BAA0AFEM,False,False,True,9,819,2022,4,19
BA0OA0MC,False,False,False,9,820,2022,4,19
BA0OA0MC,False,False,False,9,821,2022,4,19
L0AIZNN1,False,False,True,7,822,2022,4,20
L0AHZNN1,False,False,False,7,823,2022,4,20
M0AHZNN1,False,False,False,3,824,2022,4,20
V0AIZNN1,False,False,False,5,825,2022,4,20
V0AIZNN1,False,False,False,5,826,2022,4,20
K0AIZNN1,False,False,True,2,827,2022,4,20
YH0JUEY5,False,False,True,7,828,2022,4,20
M0APZNN1,False,False,True,7,829,2022,4,20
M0AHZNN1,False,False,False,7,830,2022,4,20
KA0NA0MC,False,False,False,3,831,2022,4,20
QA0NA0MQ,False,False,True,9,832,2022,4,20
HA0OA0MQ,False,False,False,4,833,2022,4,20
HA0NA0MC,False,False,False,1,834,2022,4,20
HA0NA0MC,False,False,False,1,835,2022,4,20
M0AHZNN1,False,False,False,1,836,2022,4,20
H0AJZNN1,False,False,False,5,837,2022,4,20
EAA0OKEN,False,False,True,5,838,2022,4,20
G0AHZNN3,False,False,False,7,839,2022,4,20
G0AHZNN3,False,False,False,7,840,2022,4,20
V0AHZNN1,False,False,False,7,841,2022,4,20
V0AHZNN1,False,False,False,7,842,2022,4,20
HA0NA0MQ,False,False,False,9,843,2022,4,20
MA0OA0MC,False,False,False,1,844,2022,4,20
MA0OA0MC,False,False,False,1,845,2022,4,20
Y0N,False,False,False,9,846,2022,4,20
WAA3PFEN,False,False,False,1,847,2022,4,20
WAA3PFEN,False,False,False,1,848,2022,4,20
S7AGZNN1,False,False,False,4,849,2022,4,20
HA7QA0MQ,False,False,False,9,850,2022,4,20
V7AHZNN3,False,False,True,7,851,2022,4,20
N7AIZNN3,False,False,False,5,852,2022,4,20
N7AIZNN3,False,False,False,5,853,2022,4,20
UA7NX0BQ,True,False,True,9,854,2022,4,20
G7AIZNN1,False,False,True,7,855,2022,4,20
VH7OAVMN,False,False,False,3,856,2022,4,20
QA0OA0MC,False,False,False,3,857,2022,4,20
S7AHZNN1,False,False,False,3,858,2022,4,20
SAA0AHEN,False,False,False,9,859,2022,4,20
G7AIZNN1,False,False,False,7,860,2022,4,20
G7AIZNN1,False,False,False,7,861,2022,4,20
S7AHZNN3,False,False,False,7,862,2022,4,20
S7AHZNN3,False,False,False,7,863,2022,4,20
TAA7AWEN,False,False,True,9,864,2022,4,20
LAA7AWEN,False,False,True,9,865,2022,4,20
SAA7PFBN,True,False,True,9,866,2022,4,20
QAA7JFEN,False,False,False,3,867,2022,4,20
G8AIZNN1,False,False,False,2,868,2022,4,20
G8AIZNN1,False,False,False,2,869,2022,4,20
SH9OAVMN,False,False,True,4,870,2022,4,20
S7AJZNN3,False,False,False,7,871,2022,4,20
S7AJZNN3,False,False,False,7,872,2022,4,20
VAA0AHEN,False,False,True,6,873,2022,4,20
VAA7AQEN,False,False,True,4,874,2022,4,20
S7AHZNN3,False,False,False,7,875,2022,4,20
LAA7PFBN,True,False,False,9,876,2022,4,20
QH0OAJBN,True,False,False,7,877,2022,4,20
QH0OAJBN,True,False,False,7,878,2022,4,20
TAA3AHEN,False,False,True,4,879,2022,4,20
G8AGZNN1,False,False,False,7,880,2022,4,20
UAUQA0BQ,True,False,True,9,881,2022,4,20
L7AJZNN1,False,False,False,4,882,2022,4,20
L7AJZNN1,False,False,False,4,883,2022,4,20
XAUUA0BC,True,False,False,9,884,2022,4,20
N7AHZNN3,False,False,True,7,885,2022,4,20
V7AIZNN1,False,False,False,7,886,2022,4,20
V7AIZNN1,False,False,False,7,887,2022,4,20
B7AJZNN1,False,False,True,7,888,2022,4,20
M7AIZNN1,False,False,True,7,889,2022,4,20
K0AJZNN1,False,False,False,7,890,2022,4,20
K0AJZNN1,False,False,False,7,891,2022,4,20
MATOA0MQ,False,False,False,4,892,2022,4,20
MATOA0MQ,False,False,False,4,893,2022,4,20
PL4ABEL1,False,False,False,7,894,2022,4,20
PL4ABEL1,False,False,False,7,895,2022,4,20
SAA4OKEN,False,False,False,1,896,2022,4,20
QA7NA0MC,False,False,False,3,897,2022,4,20
WAA4OFEN,False,False,False,9,898,2022,4,20
WAA7KKEN,False,False,False,9,899,2022,4,20
V0AIZNN1,False,False,True,7,900,2022,4,20
QA3OX0MQ,False,False,False,7,901,2022,4,20
QA3OX0MQ,False,False,False,7,902,2022,4,20
WI3AUEL1,False,False,False,7,903,2022,4,20
WI3AUEL1,False,False,False,7,904,2022,4,20
QAA0OKEN,False,False,False,9,905,2022,4,20
VAA0OHEN,False,False,True,9,906,2022,4,20
VAA1AKEN,False,False,False,4,907,2022,4,20
VAA1AKEN,False,False,False,4,908,2022,4,20
G7AJZNN3,False,False,True,7,909,2022,4,20
LUAIZNN1,False,False,False,1,910,2022,4,20
LUAIZNN1,False,False,False,1,911,2022,4,20
SUAIZNN1,False,False,True,7,912,2022,4,20
QUBZZNN3,False,False,False,7,913,2022,4,20
QUBZZNN3,False,False,False,7,914,2022,4,20
WAA4OFEN,False,False,False,9,915,2022,4,20
QAA0KKEN,False,False,False,1,916,2022,4,20
QAA0KKEN,False,False,False,1,917,2022,4,20
QUAIXSN3,False,False,True,7,918,2022,4,20
NVAHZNM1,False,False,False,7,919,2022,4,20
OH2OAVMN,False,False,False,7,920,2022,4,20
OH2OAVMN,False,False,False,7,921,2022,4,20
TAUSA5MC,False,False,False,9,922,2022,4,20
TAVQA0MQ,False,False,False,5,923,2022,4,20
QAA0OFEN,False,False,False,7,924,2022,4,20
VVAHZNN3,False,False,True,1,925,2022,4,20
GVAHZNN3,False,False,False,7,926,2022,4,20
GVAHZNN3,False,False,False,7,927,2022,4,20
WAA3AHEN,False,False,True,9,928,2022,4,20
VAA3AFEN,False,False,True,2,929,2022,4,20
XRVNA0BG,True,False,False,9,930,2022,4,20
TAA2PFEN,False,False,True,8,931,2022,4,20
HAA0OFEN,False,False,False,2,932,2022,4,20
HA7NA0MC,False,False,False,9,933,2022,4,20
HA7NA0MC,False,False,False,9,934,2022,4,20
VAA0OHEN,False,False,True,3,935,2022,4,20
BA0OA0MC,False,False,False,9,936,2022,4,20
NVAHZNN3,False,False,False,7,937,2022,4,20
HAA4AQEN,False,False,False,1,938,2022,4,20
HAA4AQEN,False,False,False,1,939,2022,4,20
VUAIXSN1,False,False,False,2,940,2022,4,20
VUAIXSN1,False,False,False,2,941,2022,4,20
LAUNA0BC,True,False,False,9,942,2022,4,20
QUAIXSM3,False,False,False,7,943,2022,4,20
QUAIXSM3,False,False,False,7,944,2022,4,20
KH0OASMN,False,False,False,7,945,2022,4,20
QAG4AKES,False,False,False,1,946,2022,4,20
H0AWZNN1,False,False,False,7,947,2022,4,20
QAA0OFEN,False,False,False,3,948,2022,4,20
QAA4ADEN,False,False,False,1,949,2022,4,20
HA0NA0MC,False,False,False,8,950,2022,4,20
HA0NA0MC,False,False,False,8,951,2022,4,20
KA7NA0MQ,False,False,False,9,952,2022,4,20
HH0KUEY5,False,False,True,7,953,2022,4,20
UC4AUEL1,False,False,False,7,954,2022,4,20
UAA0OFEN,False,False,False,9,955,2022,4,20
GUAWZNN1,False,False,False,7,956,2022,4,20
GUAWZNN1,False,False,False,7,957,2022,4,20
M0APZNN1,False,False,False,3,958,2022,4,20
M0APZNN1,False,False,False,3,959,2022,4,20
M0AWZNN1,False,False,True,7,960,2022,4,20
RVAHZNM1,False,False,True,7,961,2022,4,20
WAA7OWEN,False,False,True,3,962,2022,4,20
EAA0OHEN,False,False,True,9,963,2022,4,20
M7AIZNN1,False,False,False,7,964,2022,4,20
M7AIZNN1,False,False,False,7,965,2022,4,20
QUAIXSM3,False,False,False,6,966,2022,4,20
QUAIXSM3,False,False,False,6,967,2022,4,20
SAA4JKEN,False,False,False,7,968,2022,4,20
MA7OA0MC,False,False,True,9,969,2022,4,20
H0AJZNN1,False,False,False,7,970,2022,4,20
H0AJZNN1,False,False,False,7,971,2022,4,20
VAA2AQEN,False,False,False,9,972,2022,4,20
VAA2AQEN,False,False,False,9,973,2022,4,20
K7AKZNN1,False,False,True,7,974,2022,4,20
SVAHZNN1,False,False,True,7,975,2022,4,20
KA0NX0MQ,False,False,False,7,976,2022,4,20
VUAIZNN1,False,False,False,5,977,2022,4,20
VUAIZNN1,False,False,False,5,978,2022,4,20
VAA4JHEN,False,False,False,7,979,2022,4,20
V7AIZNN1,False,False,True,7,980,2022,4,20
QAVOA0MQ,False,False,False,9,981,2022,4,20
GUAHZNN1,False,False,True,7,982,2022,4,20
QAA4AQEN,False,False,False,6,983,2022,4,20
V0AIZNN1,False,False,False,1,984,2022,4,20
V0AIZNN1,False,False,False,1,985,2022,4,20
KUAHZNN1,False,False,False,7,986,2022,4,20
KUAHZNN1,False,False,False,7,987,2022,4,20
BAVOA0MQ,False,False,False,9,988,2022,4,20
BAVOA0MQ,False,False,False,9,989,2022,4,20
G0AHZNN3,False,False,False,7,990,2022,4,21
D01PXP5,False,False,False,4,991,2022,4,21
MI0ABEY5,False,False,True,7,992,2022,4,21
G0AHZNN1,False,False,False,7,993,2022,4,21
G0AHZNN1,False,False,False,7,994,2022,4,21
K0AWZNN1,False,False,True,7,995,2022,4,21
LAA3AHEN,False,False,False,1,996,2022,4,21
YA2AAN,False,False,True,1,997,2022,4,21
G0AHZNN1,False,False,False,7,998,2022,4,21
G0AHZNN1,False,False,False,7,999,2022,4,21
QAA0PFEN,False,False,True,7,1000,2022,4,21
HH0KUEY5,False,False,False,1,1001,2022,4,21
BA0OA0MQ,False,False,False,2,1002,2022,4,21
BA0OA0MQ,False,False,False,2,1003,2022,4,21
WAA3JKEN,False,False,True,9,1004,2022,4,21
N0AHZNN3,False,False,False,2,1005,2022,4,21
N0AHZNN3,False,False,False,2,1006,2022,4,21
QAA3AKEN,False,False,False,3,1007,2022,4,21
QAA3AKEN,False,False,False,3,1008,2022,4,21
L0AHZNN1,False,False,False,6,1009,2022,4,21
K0AWZNN1,False,False,True,7,1010,2022,4,21
L0AIZNN1,False,False,False,7,1011,2022,4,21
N7AUZNN3,False,False,False,4,1012,2022,4,21
N7AUZNN3,False,False,False,4,1013,2022,4,21
V7AZZNN1,False,False,False,7,1014,2022,4,21
KA7NA0MC,False,False,False,7,1015,2022,4,21
L0APZNN1,False,False,True,2,1016,2022,4,21
V7AGZNN1,False,False,False,3,1017,2022,4,21
TA7NA0BC,True,False,False,9,1018,2022,4,21
TA7NA0BC,True,False,False,9,1019,2022,4,21
WAA0JFEN,False,False,False,1,1020,2022,4,21
WAA0JFEN,False,False,False,1,1021,2022,4,21
L7AJZNN1,False,False,False,4,1022,2022,4,21
L7AJZNN1,False,False,False,4,1023,2022,4,21
V7AWZNN1,False,False,False,7,1024,2022,4,21
G7AIZON1,False,False,False,7,1025,2022,4,21
G7AIZON1,False,False,False,7,1026,2022,4,21
WAA0PQEN,False,False,False,2,1027,2022,4,21
WAA0PQEN,False,False,False,2,1028,2022,4,21
V7AHZNN1,False,False,False,5,1029,2022,4,21
N7AIZNN3,False,False,False,1,1030,2022,4,21
N7AIZNN3,False,False,False,1,1031,2022,4,21
VAA3JKEN,False,False,True,1,1032,2022,4,21
R7AJZNN3,False,False,True,4,1033,2022,4,21
MA7OA0MC,False,False,False,9,1034,2022,4,21
MA7OA0MC,False,False,False,9,1035,2022,4,21
JASAA,False,False,False,7,1036,2022,4,21
JASAA,False,False,False,7,1037,2022,4,21
SAA1AKEN,False,False,False,2,1038,2022,4,21
SAA1AKEN,False,False,False,2,1039,2022,4,21
KA0NA0MC,False,False,False,9,1040,2022,4,21
L7AWZNN1,False,False,True,1,1041,2022,4,21
QA7QA0MQ,False,False,True,9,1042,2022,4,21
G7AHZNN1,False,False,False,7,1043,2022,4,21
Z7AHZON3,False,False,True,7,1044,2022,4,21
ZC7AUEL1,False,False,False,7,1045,2022,4,21
V7AIZNN1,False,False,True,5,1046,2022,4,21
VAA3KKEN,False,False,False,5,1047,2022,4,21
VAA3KKEN,False,False,False,5,1048,2022,4,21
QAA0OKEN,False,False,False,7,1049,2022,4,21
M0AIZRN1,False,False,False,7,1050,2022,4,21
M0AIZRN1,False,False,False,7,1051,2022,4,21
